"","departamento","municipio","DANE_code","weapon","day","month","year","gender","age_group"
"6601","GUAJIRA","RIOHACHA (CT)",44001000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADOLESCENTES"
"6602","GUAJIRA","RIOHACHA (CT)",44001000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADULTOS"
"6603","GUAJIRA","RIOHACHA (CT)",44001000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADULTOS"
"6604","GUAJIRA","RIOHACHA (CT)",44001000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADULTOS"
"6605","HUILA","PITALITO",41551000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADULTOS"
"6606","MAGDALENA","SANTA MARTA (CT)",47001000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADULTOS"
"6607","MAGDALENA","SANTA MARTA (CT)",47001000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADULTOS"
"6608","MAGDALENA","ZONA BANANERA",47980000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADULTOS"
"6609","NARINO","SAN ANDRES DE TUMACO",52835000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADULTOS"
"6610","NORTE DE SANTANDER","CUCUTA (CT)",54001000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADULTOS"
"6611","NORTE DE SANTANDER","EL ZULIA",54261000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADULTOS"
"6612","SANTANDER","PUERTO WILCHES",68575000,"ARMA DE FUEGO","12","06","2010","FEMENINO","ADULTOS"
"6613","SUCRE","SINCELEJO (CT)",70001000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADULTOS"
"6614","VALLE","BUENAVENTURA",76109000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADULTOS"
"6615","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADOLESCENTES"
"6616","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADULTOS"
"6617","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADULTOS"
"6618","VALLE","LA UNION",76400000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADULTOS"
"6619","VALLE","PRADERA",76563000,"ARMA DE FUEGO","12","06","2010","FEMENINO","ADULTOS"
"6620","VALLE","TULUA",76834000,"ARMA DE FUEGO","12","06","2010","MASCULINO","ADULTOS"
"6621","SANTANDER","PIEDECUESTA",68547000,"GRANADA DE MANO","12","06","2010","MASCULINO","ADOLESCENTES"
"6622","BOYACA","SOMONDOCO",15761000,"SIN EMPLEO DE ARMAS","12","06","2010","FEMENINO","ADULTOS"
"6623","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA BLANCA / CORTOPUNZANTE","13","06","2010","MASCULINO","ADULTOS"
"6624","ANTIOQUIA","SABANETA",5631000,"ARMA BLANCA / CORTOPUNZANTE","13","06","2010","FEMENINO","ADULTOS"
"6625","CALDAS","MANIZALES (CT)",17001000,"ARMA BLANCA / CORTOPUNZANTE","13","06","2010","MASCULINO","ADOLESCENTES"
"6626","CALDAS","RIOSUCIO",17614000,"ARMA BLANCA / CORTOPUNZANTE","13","06","2010","MASCULINO","ADULTOS"
"6627","CASANARE","PAZ DE ARIPORO",85250000,"ARMA BLANCA / CORTOPUNZANTE","13","06","2010","MASCULINO","ADULTOS"
"6628","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA BLANCA / CORTOPUNZANTE","13","06","2010","MASCULINO","ADULTOS"
"6629","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA BLANCA / CORTOPUNZANTE","13","06","2010","MASCULINO","ADULTOS"
"6630","HUILA","RIVERA",41615000,"ARMA BLANCA / CORTOPUNZANTE","13","06","2010","MASCULINO","ADULTOS"
"6631","META","VILLAVICENCIO (CT)",50001000,"ARMA BLANCA / CORTOPUNZANTE","13","06","2010","MASCULINO","ADULTOS"
"6632","SANTANDER","BUCARAMANGA (CT)",68001000,"ARMA BLANCA / CORTOPUNZANTE","13","06","2010","MASCULINO","ADULTOS"
"6633","ANTIOQUIA","CHIGORODO",5172000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6634","ANTIOQUIA","LA PINTADA",5390000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6635","ANTIOQUIA","LA PINTADA",5390000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6636","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6637","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6638","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6639","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6640","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6641","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6642","ANTIOQUIA","PUERTO BERRIO",5579000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6643","ANTIOQUIA","PUERTO BERRIO",5579000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6644","ATLANTICO","BARRANQUILLA (CT)",8001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6645","ATLANTICO","BARRANQUILLA (CT)",8001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6646","ATLANTICO","SOLEDAD",8758000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6647","ATLANTICO","SOLEDAD",8758000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6648","ATLANTICO","SOLEDAD",8758000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6649","BOLIVAR","EL CARMEN DE BOLIVAR",13244000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6650","BOLIVAR","SAN JACINTO",13654000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6651","BOLIVAR","SAN JACINTO",13654000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6652","CAUCA","PIAMONTE",19533000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6653","CHOCO","BAGADO",27073000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6654","CORDOBA","BUENAVISTA",23079000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6655","CORDOBA","MONTELIBANO",23466000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6656","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6657","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6658","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6659","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6660","CUNDINAMARCA","FACATATIVA",25269000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6661","GUAJIRA","MAICAO",44430000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6662","HUILA","OPORAPA",41503000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6663","MAGDALENA","CIENAGA",47189000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6664","META","CUMARAL",50226000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6665","META","VILLAVICENCIO (CT)",50001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6666","META","VISTAHERMOSA",50711000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6667","NARINO","SAN ANDRES DE TUMACO",52835000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6668","NARINO","SAN ANDRES DE TUMACO",52835000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6669","NORTE DE SANTANDER","CUCUTA (CT)",54001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6670","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6671","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6672","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6673","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6674","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6675","VALLE","CARTAGO",76147000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADOLESCENTES"
"6676","VALLE","CARTAGO",76147000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6677","VALLE","CARTAGO",76147000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6678","VALLE","TULUA",76834000,"ARMA DE FUEGO","13","06","2010","MASCULINO","ADULTOS"
"6679","CALDAS","RIOSUCIO",17614000,"ARMA BLANCA / CORTOPUNZANTE","14","06","2010","MASCULINO","ADULTOS"
"6680","CALDAS","RIOSUCIO",17614000,"ARMA BLANCA / CORTOPUNZANTE","14","06","2010","MASCULINO","ADULTOS"
"6681","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA BLANCA / CORTOPUNZANTE","14","06","2010","MASCULINO","ADULTOS"
"6682","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA BLANCA / CORTOPUNZANTE","14","06","2010","MASCULINO","ADULTOS"
"6683","HUILA","NEIVA (CT)",41001000,"ARMA BLANCA / CORTOPUNZANTE","14","06","2010","MASCULINO","ADULTOS"
"6684","TOLIMA","IBAGUE (CT)",73001000,"ARMA BLANCA / CORTOPUNZANTE","14","06","2010","MASCULINO","ADOLESCENTES"
"6685","VALLE","CALI (CT)",76001000,"ARMA BLANCA / CORTOPUNZANTE","14","06","2010","MASCULINO","ADULTOS"
"6686","ANTIOQUIA","BARBOSA",5079000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6687","ANTIOQUIA","ITAGUI",5360000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6688","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6689","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6690","ANTIOQUIA","SALGAR",5642000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6691","ANTIOQUIA","SALGAR",5642000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6692","ARAUCA","ARAUQUITA",81065000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6693","BOLIVAR","EL GUAMO",13248000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADOLESCENTES"
"6694","BOLIVAR","SIMITI",13744000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6695","CALDAS","PALESTINA",17524000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6696","CAQUETA","FLORENCIA (CT)",18001000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6697","CAUCA","BALBOA",19075000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6698","CAUCA","SANTANDER DE QUILICHAO",19698000,"ARMA DE FUEGO","14","06","2010","FEMENINO","ADOLESCENTES"
"6699","CAUCA","SUAREZ",19780000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6700","CESAR","LA GLORIA",20383000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6701","GUAJIRA","RIOHACHA (CT)",44001000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6702","NARINO","SAN ANDRES DE TUMACO",52835000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6703","NORTE DE SANTANDER","CUCUTA (CT)",54001000,"ARMA DE FUEGO","14","06","2010","FEMENINO","ADULTOS"
"6704","QUINDIO","ARMENIA (CT)",63001000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6705","RISARALDA","APIA",66045000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6706","SANTANDER","FLORIDABLANCA",68276000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6707","TOLIMA","RONCESVALLES",73622000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6708","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADOLESCENTES"
"6709","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6710","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6711","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6712","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6713","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADULTOS"
"6714","VALLE","LA UNION",76400000,"ARMA DE FUEGO","14","06","2010","MASCULINO","ADOLESCENTES"
"6715","NARINO","LA LLANADA",52385000,"CONTUNDENTES","14","06","2010","MASCULINO","ADULTOS"
"6716","VALLE","SEVILLA",76736000,"CONTUNDENTES","14","06","2010","MASCULINO","ADULTOS"
"6717","ANTIOQUIA","CAMPAMENTO",5134000,"ARMA BLANCA / CORTOPUNZANTE","15","06","2010","MASCULINO","ADULTOS"
"6718","NARINO","PASTO (CT)",52001000,"ARMA BLANCA / CORTOPUNZANTE","15","06","2010","MASCULINO","ADULTOS"
"6719","NORTE DE SANTANDER","LOS PATIOS",54405000,"ARMA BLANCA / CORTOPUNZANTE","15","06","2010","MASCULINO","ADOLESCENTES"
"6720","ANTIOQUIA","FRONTINO",5284000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6721","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6722","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6723","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6724","ATLANTICO","SOLEDAD",8758000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6725","CALDAS","CHINCHINA",17174000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADOLESCENTES"
"6726","CALDAS","MANIZALES (CT)",17001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6727","CAUCA","VILLA RICA",19845000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6728","NARINO","BARBACOAS",52079000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6729","NORTE DE SANTANDER","CUCUTA (CT)",54001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6730","NORTE DE SANTANDER","CUCUTA (CT)",54001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6731","NORTE DE SANTANDER","CUCUTA (CT)",54001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6732","NORTE DE SANTANDER","CUCUTA (CT)",54001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6733","NORTE DE SANTANDER","CUCUTA (CT)",54001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6734","NORTE DE SANTANDER","CUCUTA (CT)",54001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6735","NORTE DE SANTANDER","CUCUTA (CT)",54001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6736","RISARALDA","PEREIRA (CT)",66001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6737","SANTANDER","BARRANCABERMEJA",68081000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6738","TOLIMA","IBAGUE (CT)",73001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6739","VALLE","BUENAVENTURA",76109000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6740","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6741","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6742","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6743","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6744","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6745","VALLE","CARTAGO",76147000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6746","VALLE","EL CERRITO",76248000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6747","VALLE","TULUA",76834000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6748","VALLE","VERSALLES",76863000,"ARMA DE FUEGO","15","06","2010","MASCULINO","ADULTOS"
"6749","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA BLANCA / CORTOPUNZANTE","16","06","2010","MASCULINO","ADULTOS"
"6750","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA BLANCA / CORTOPUNZANTE","16","06","2010","MASCULINO","ADULTOS"
"6751","CALDAS","MANIZALES (CT)",17001000,"ARMA BLANCA / CORTOPUNZANTE","16","06","2010","MASCULINO","ADULTOS"
"6752","CAUCA","SILVIA",19743000,"ARMA BLANCA / CORTOPUNZANTE","16","06","2010","MASCULINO","ADULTOS"
"6753","CAUCA","SILVIA",19743000,"ARMA BLANCA / CORTOPUNZANTE","16","06","2010","MASCULINO","ADULTOS"
"6754","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA BLANCA / CORTOPUNZANTE","16","06","2010","MASCULINO","ADULTOS"
"6755","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA BLANCA / CORTOPUNZANTE","16","06","2010","MASCULINO","ADULTOS"
"6756","META","VILLAVICENCIO (CT)",50001000,"ARMA BLANCA / CORTOPUNZANTE","16","06","2010","MASCULINO","ADULTOS"
"6757","RISARALDA","DOSQUEBRADAS",66170000,"ARMA BLANCA / CORTOPUNZANTE","16","06","2010","FEMENINO","ADULTOS"
"6758","VALLE","CARTAGO",76147000,"ARMA BLANCA / CORTOPUNZANTE","16","06","2010","MASCULINO","ADULTOS"
"6759","AMAZONAS","LETICIA (CT)",91001000,"ARMA DE FUEGO","16","06","2010","MASCULINO","ADULTOS"
"6760","ANTIOQUIA","CHIGORODO",5172000,"ARMA DE FUEGO","16","06","2010","MASCULINO","ADULTOS"
"6761","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","16","06","2010","FEMENINO","ADULTOS"
"6762","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","16","06","2010","MASCULINO","ADULTOS"
"6763","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","16","06","2010","MASCULINO","ADULTOS"
"6764","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","16","06","2010","MASCULINO","ADULTOS"
"6765","ANTIOQUIA","SAN PEDRO",5664000,"ARMA DE FUEGO","16","06","2010","MASCULINO","ADULTOS"
"6766","CORDOBA","LORICA",23417000,"ARMA DE FUEGO","16","06","2010","MASCULINO","ADULTOS"
"6767","CORDOBA","MONTERIA (CT)",23001000,"ARMA DE FUEGO","16","06","2010","MASCULINO","ADULTOS"
"6768","HUILA","NEIVA (CT)",41001000,"ARMA DE FUEGO","16","06","2010","FEMENINO","ADULTOS"
"6769","NARINO","ALDANA",52022000,"ARMA DE FUEGO","16","06","2010","MASCULINO","ADULTOS"
"6770","NARINO","PASTO (CT)",52001000,"ARMA DE FUEGO","16","06","2010","MASCULINO","ADULTOS"
"6771","RISARALDA","PEREIRA (CT)",66001000,"ARMA DE FUEGO","16","06","2010","FEMENINO","ADULTOS"
"6772","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","16","06","2010","MASCULINO","ADULTOS"
"6773","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","16","06","2010","MASCULINO","ADULTOS"
"6774","VALLE","CARTAGO",76147000,"ARMA DE FUEGO","16","06","2010","MASCULINO","ADULTOS"
"6775","VALLE","CARTAGO",76147000,"ARMA DE FUEGO","16","06","2010","MASCULINO","ADULTOS"
"6776","ATLANTICO","PALMAR DE VARELA",8520000,"BOLSA PLASTICA","16","06","2010","MASCULINO","ADULTOS"
"6777","ATLANTICO","PALMAR DE VARELA",8520000,"BOLSA PLASTICA","16","06","2010","MASCULINO","ADULTOS"
"6778","BOLIVAR","CARTAGENA (CT)",13001000,"ARMA BLANCA / CORTOPUNZANTE","17","06","2010","MASCULINO","ADOLESCENTES"
"6779","CAUCA","CORINTO",19212000,"ARMA BLANCA / CORTOPUNZANTE","17","06","2010","FEMENINO","MENORES"
"6780","SANTANDER","CIMITARRA",68190000,"ARMA BLANCA / CORTOPUNZANTE","17","06","2010","FEMENINO","ADOLESCENTES"
"6781","VALLE","CALI (CT)",76001000,"ARMA BLANCA / CORTOPUNZANTE","17","06","2010","MASCULINO","ADULTOS"
"6782","ANTIOQUIA","BARBOSA",5079000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6783","ANTIOQUIA","ITAGUI",5360000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6784","ANTIOQUIA","ITAGUI",5360000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6785","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6786","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6787","ANTIOQUIA","YARUMAL",5887000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6788","CAUCA","TORIBIO",19821000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6789","CESAR","LA GLORIA",20383000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6790","CORDOBA","CERETE",23162000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6791","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6792","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6793","GUAJIRA","MAICAO",44430000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6794","HUILA","ISNOS",41359000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6795","MAGDALENA","SANTA MARTA (CT)",47001000,"ARMA DE FUEGO","17","06","2010","MASCULINO","MENORES"
"6796","NARINO","SAN ANDRES DE TUMACO",52835000,"ARMA DE FUEGO","17","06","2010","FEMENINO","ADULTOS"
"6797","RISARALDA","DOSQUEBRADAS",66170000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADOLESCENTES"
"6798","SANTANDER","BARRANCABERMEJA",68081000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6799","VALLE","BUENAVENTURA",76109000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6800","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","17","06","2010","FEMENINO","MENORES"
"6801","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6802","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6803","VALLE","CALI (CT)",76001000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6804","VALLE","GUADALAJARA DE BUGA",76111000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6805","VALLE","JAMUNDI",76364000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6806","VALLE","PALMIRA",76520000,"ARMA DE FUEGO","17","06","2010","MASCULINO","ADULTOS"
"6807","CUNDINAMARCA","BOGOTA D.C. (CT)",11001000,"CONTUNDENTES","17","06","2010","FEMENINO","ADULTOS"
"6808","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA BLANCA / CORTOPUNZANTE","18","06","2010","MASCULINO","ADULTOS"
"6809","NARINO","SAN ANDRES DE TUMACO",52835000,"ARMA BLANCA / CORTOPUNZANTE","18","06","2010","MASCULINO","ADULTOS"
"6810","RISARALDA","PEREIRA (CT)",66001000,"ARMA BLANCA / CORTOPUNZANTE","18","06","2010","FEMENINO","ADULTOS"
"6811","VALLE","CALI (CT)",76001000,"ARMA BLANCA / CORTOPUNZANTE","18","06","2010","MASCULINO","ADULTOS"
"6812","ANTIOQUIA","ITAGUI",5360000,"ARMA DE FUEGO","18","06","2010","MASCULINO","ADULTOS"
"6813","ANTIOQUIA","ITAGUI",5360000,"ARMA DE FUEGO","18","06","2010","MASCULINO","ADULTOS"
"6814","ANTIOQUIA","ITAGUI",5360000,"ARMA DE FUEGO","18","06","2010","MASCULINO","ADULTOS"
"6815","ANTIOQUIA","ITAGUI",5360000,"ARMA DE FUEGO","18","06","2010","MASCULINO","ADULTOS"
"6816","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","18","06","2010","MASCULINO","ADULTOS"
"6817","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","18","06","2010","MASCULINO","ADULTOS"
"6818","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","18","06","2010","MASCULINO","ADULTOS"
"6819","ANTIOQUIA","MEDELLIN (CT)",5001000,"ARMA DE FUEGO","18","06","2010","MASCULINO","ADULTOS"
"6820","ANTIOQUIA","TAMESIS",5789000,"ARMA DE FUEGO","18","06","2010","MASCULINO","ADULTOS"
"6821","ATLANTICO","BARRANQUILLA (CT)",8001000,"ARMA DE FUEGO","18","06","2010","MASCULINO","ADOLESCENTES"
"6822","BOLIVAR","CARTAGENA (CT)",13001000,"ARMA DE FUEGO","18","06","2010","MASCULINO","ADULTOS"
"6823","BOLIVAR","CARTAGENA (CT)",13001000,"ARMA DE FUEGO","18","06","2010","MASCULINO","ADULTOS"
"6824","BOLIVAR","CARTAGENA (CT)",13001000,"ARMA DE FUEGO","18","06","2010","MASCULINO","ADULTOS"
